Site ID,Site Name,Sample datetime,Enterococci value (orgs/100 mL),Enterococci qualifier,Sample type
99170,Frankston Surf Life Saving Club,2022-12-30,510,=,Resample
99710,Altona,2022-12-30,2187,=,Resample
99620,Mordialloc,2023-01-03,330,=,Routine
99100,Mentone,2023-01-03,220,=,Routine
99730,Werribee Sth,2023-01-03,41,=,Routine
99520,Portsea,2023-01-03,10,=,Routine
99990,Beaumaris,2023-01-03,10,<,Routine
99290,Sorrento,2023-01-03,52,=,Routine
99999,Black Rock Life Saving Club,2023-01-03,20,=,Routine
99280,Blairgowrie,2023-01-03,31,=,Routine
99070,Half Moon Bay,2023-01-03,10,=,Routine
99510,Eastern Beach,2023-01-03,890,=,Routine
99530,Rye,2023-01-03,20,=,Routine
99630,Sandringham,2023-01-03,10,=,Routine
99060,Hampton,2023-01-03,10,=,Routine
99993,Rosebud Life Saving Club,2023-01-03,31,=,Routine
99500,The Dell,2023-01-03,20,=,Routine
99550,Dromana,2023-01-03,31,=,Routine
99991,Brighton Life Saving Club,2023-01-03,10,=,Routine
99760,Portarlington Harbour (previous site),2023-01-03,10,<,Routine
99240,Safety Beach,2023-01-03,10,<,Routine
99761,Portarlington Beach (new site),2023-01-03,10,<,Routine
99650,Elwood,2023-01-03,74,=,Routine
99994,Mt Martha Life Saving Club,2023-01-03,41,=,Routine
99770,St Leonards,2023-01-03,10,=,Routine
99660,St Kilda,2023-01-03,150,=,Routine
99992,Mornington Life Saving Club,2023-01-03,10,<,Routine
99997,South Melbourne Life Saving Club,2023-01-03,41,=,Routine
99998,Santa Casa,2023-01-03,10,=,Routine
99690,Sandridge,2023-01-03,10,=,Routine
99580,Canadian Bay,2023-01-03,31,=,Routine
99020,Port Melbourne,2023-01-03,96,=,Routine
99590,Frankson Coast Guard,2023-01-03,10,<,Routine
99170,Frankston Surf Life Saving Club,2023-01-03,74,=,Routine
99700,Williamstown,2023-01-03,86,=,Routine
99160,Seaford,2023-01-03,20,=,Routine
99710,Altona,2023-01-03,31,=,Routine
99995,Carrum Surf Life Saving Club,2023-01-03,10,=,Routine
99996,Aspendale Life Saving Club,2023-01-03,52,=,Routine
99620,Mordialloc,2023-01-10,20,=,Routine
99100,Mentone,2023-01-10,10,=,Routine
99990,Beaumaris,2023-01-10,10,=,Routine
99999,Black Rock Life Saving Club,2023-01-10,10,<,Routine
99520,Portsea,2023-01-10,20,=,Routine
99290,Sorrento,2023-01-10,41,=,Routine
99070,Half Moon Bay,2023-01-10,20,=,Routine
99280,Blairgowrie,2023-01-10,41,=,Routine
99630,Sandringham,2023-01-10,10,<,Routine
99530,Rye,2023-01-10,110,=,Routine
99730,Werribee Sth,2023-01-10,20,=,Routine
99060,Hampton,2023-01-10,10,=,Routine
99993,Rosebud Life Saving Club,2023-01-10,20,=,Routine
99550,Dromana,2023-01-10,10,<,Routine
99991,Brighton Life Saving Club,2023-01-10,20,=,Routine
99240,Safety Beach,2023-01-10,31,=,Routine
99510,Eastern Beach,2023-01-10,20,=,Routine
99994,Mt Martha Life Saving Club,2023-01-10,10,<,Routine
99650,Elwood,2023-01-10,31,=,Routine
99992,Mornington Life Saving Club,2023-01-10,41,=,Routine
99660,St Kilda,2023-01-10,10,<,Routine
99580,Canadian Bay,2023-01-10,10,<,Routine
99500,The Dell,2023-01-10,10,=,Routine
99997,South Melbourne Life Saving Club,2023-01-10,10,=,Routine
99020,Port Melbourne,2023-01-10,20,=,Routine
99590,Frankson Coast Guard,2023-01-10,30,=,Routine
99690,Sandridge,2023-01-10,20,=,Routine
99170,Frankston Surf Life Saving Club,2023-01-10,41,=,Routine
99761,Portarlington Beach (new site),2023-01-10,10,<,Routine
99160,Seaford,2023-01-10,74,=,Routine
99760,Portarlington Harbour (previous site),2023-01-10,10,=,Routine
99700,Williamstown,2023-01-10,10,<,Routine
99995,Carrum Surf Life Saving Club,2023-01-10,10,<,Routine
99996,Aspendale Life Saving Club,2023-01-10,110,=,Routine
99710,Altona,2023-01-10,20,=,Routine
99770,St Leonards,2023-01-10,110,=,Routine
99998,Santa Casa,2023-01-10,10,<,Routine
99620,Mordialloc,2023-01-17,10,<,Routine
99100,Mentone,2023-01-17,10,<,Routine
99990,Beaumaris,2023-01-17,10,<,Routine
99999,Black Rock Life Saving Club,2023-01-17,20,=,Routine
99070,Half Moon Bay,2023-01-17,10,<,Routine
99520,Portsea,2023-01-17,10,<,Routine
99290,Sorrento,2023-01-17,10,<,Routine
99630,Sandringham,2023-01-17,10,<,Routine
99280,Blairgowrie,2023-01-17,10,<,Routine
99730,Werribee Sth,2023-01-17,73,=,Routine
99530,Rye,2023-01-17,10,<,Routine
99060,Hampton,2023-01-17,20,=,Routine
99991,Brighton Life Saving Club,2023-01-17,10,=,Routine
99993,Rosebud Life Saving Club,2023-01-17,10,=,Routine
99510,Eastern Beach,2023-01-17,10,=,Routine
99550,Dromana,2023-01-17,10,<,Routine
99650,Elwood,2023-01-17,10,<,Routine
99240,Safety Beach,2023-01-17,10,<,Routine
99994,Mt Martha Life Saving Club,2023-01-17,10,<,Routine
99500,The Dell,2023-01-17,10,<,Routine
99660,St Kilda,2023-01-17,20,=,Routine
99992,Mornington Life Saving Club,2023-01-17,52,=,Routine
99997,South Melbourne Life Saving Club,2023-01-17,10,<,Routine
99020,Port Melbourne,2023-01-17,10,<,Routine
99760,Portarlington Harbour (previous site),2023-01-17,10,<,Routine
99580,Canadian Bay,2023-01-17,120,=,Routine
99761,Portarlington Beach (new site),2023-01-17,10,<,Routine
99690,Sandridge,2023-01-17,10,<,Routine
99590,Frankson Coast Guard,2023-01-17,74,=,Routine
99170,Frankston Surf Life Saving Club,2023-01-17,20,=,Routine
99770,St Leonards,2023-01-17,31,=,Routine
99160,Seaford,2023-01-17,52,=,Routine
99700,Williamstown,2023-01-17,10,=,Routine
99995,Carrum Surf Life Saving Club,2023-01-17,52,=,Routine
99998,Santa Casa,2023-01-17,10,=,Routine
99996,Aspendale Life Saving Club,2023-01-17,400,=,Routine
99710,Altona,2023-01-17,10,<,Routine
99620,Mordialloc,2023-01-24,10,<,Routine
99100,Mentone,2023-01-24,10,<,Routine
99990,Beaumaris,2023-01-24,31,=,Routine
99999,Black Rock Life Saving Club,2023-01-24,10,=,Routine
99520,Portsea,2023-01-24,20,=,Routine
99070,Half Moon Bay,2023-01-24,20,=,Routine
99290,Sorrento,2023-01-24,20,=,Routine
99630,Sandringham,2023-01-24,10,<,Routine
99280,Blairgowrie,2023-01-24,86,=,Routine
99530,Rye,2023-01-24,400,=,Routine
99060,Hampton,2023-01-24,10,=,Routine
99993,Rosebud Life Saving Club,2023-01-24,10,<,Routine
99991,Brighton Life Saving Club,2023-01-24,10,<,Routine
99550,Dromana,2023-01-24,10,=,Routine
99240,Safety Beach,2023-01-24,10,<,Routine
99650,Elwood,2023-01-24,10,<,Routine
99994,Mt Martha Life Saving Club,2023-01-24,10,<,Routine
99992,Mornington Life Saving Club,2023-01-24,10,<,Routine
99998,Santa Casa,2023-01-24,10,<,Routine
99660,St Kilda,2023-01-24,10,<,Routine
99580,Canadian Bay,2023-01-24,300,=,Routine
99997,South Melbourne Life Saving Club,2023-01-24,10,<,Routine
99770,St Leonards,2023-01-24,10,<,Routine
99020,Port Melbourne,2023-01-24,10,=,Routine
99590,Frankson Coast Guard,2023-01-24,20,=,Routine
99690,Sandridge,2023-01-24,10,<,Routine
99170,Frankston Surf Life Saving Club,2023-01-24,84,=,Routine
99760,Portarlington Harbour (previous site),2023-01-24,10,<,Routine
99160,Seaford,2023-01-24,52,=,Routine
99700,Williamstown,2023-01-24,20,=,Routine
99995,Carrum Surf Life Saving Club,2023-01-24,20,=,Routine
99761,Portarlington Beach (new site),2023-01-24,10,<,Routine
99996,Aspendale Life Saving Club,2023-01-24,10,<,Routine
99710,Altona,2023-01-24,10,<,Routine
99500,The Dell,2023-01-24,74,=,Routine
99510,Eastern Beach,2023-01-24,750,=,Routine
99730,Werribee Sth,2023-01-24,31,=,Routine
99510,Eastern Beach,2023-01-25,54,=,Resample
99620,Mordialloc,2023-01-31,41,=,Routine
99520,Portsea,2023-01-31,10,=,Routine
99100,Mentone,2023-01-31,10,=,Routine
99290,Sorrento,2023-01-31,10,=,Routine
99990,Beaumaris,2023-01-31,10,<,Routine
99280,Blairgowrie,2023-01-31,10,<,Routine
99999,Black Rock Life Saving Club,2023-01-31,10,<,Routine
99530,Rye,2023-01-31,63,=,Routine
99070,Half Moon Bay,2023-01-31,10,<,Routine
99730,Werribee Sth,2023-01-31,10,<,Routine
99630,Sandringham,2023-01-31,10,<,Routine
99993,Rosebud Life Saving Club,2023-01-31,10,=,Routine
99550,Dromana,2023-01-31,190,=,Routine
99060,Hampton,2023-01-31,10,=,Routine
99240,Safety Beach,2023-01-31,10,<,Routine
99991,Brighton Life Saving Club,2023-01-31,20,=,Routine
99994,Mt Martha Life Saving Club,2023-01-31,10,=,Routine
99992,Mornington Life Saving Club,2023-01-31,20,=,Routine
99650,Elwood,2023-01-31,10,=,Routine
99510,Eastern Beach,2023-01-31,20,=,Routine
99580,Canadian Bay,2023-01-31,41,=,Routine
99660,St Kilda,2023-01-31,20,=,Routine
99590,Frankson Coast Guard,2023-01-31,10,=,Routine
99997,South Melbourne Life Saving Club,2023-01-31,20,=,Routine
99500,The Dell,2023-01-31,10,<,Routine
99020,Port Melbourne,2023-01-31,280,=,Routine
99170,Frankston Surf Life Saving Club,2023-01-31,180,=,Routine
99690,Sandridge,2023-01-31,31,=,Routine
99760,Portarlington Harbour (previous site),2023-01-31,10,=,Routine
99160,Seaford,2023-01-31,63,=,Routine
99761,Portarlington Beach (new site),2023-01-31,10,<,Routine
99700,Williamstown,2023-01-31,10,<,Routine
99995,Carrum Surf Life Saving Club,2023-01-31,41,=,Routine
99710,Altona,2023-01-31,10,<,Routine
99770,St Leonards,2023-01-31,10,<,Routine
99996,Aspendale Life Saving Club,2023-01-31,10,=,Routine
99998,Santa Casa,2023-01-31,10,=,Routine
99020,Port Melbourne,2023-02-01,946,=,Resample
99020,Port Melbourne,2023-02-02,10,<,Resample
99990,Beaumaris,2023-02-05,10,=,Routine
99520,Portsea,2023-02-05,10,=,Routine
99999,Black Rock Life Saving Club,2023-02-05,10,<,Routine
99290,Sorrento,2023-02-05,41,=,Routine
99070,Half Moon Bay,2023-02-05,10,<,Routine
99280,Blairgowrie,2023-02-05,10,<,Routine
99630,Sandringham,2023-02-05,10,<,Routine
99530,Rye,2023-02-05,10,=,Routine
99060,Hampton,2023-02-05,10,<,Routine
99993,Rosebud Life Saving Club,2023-02-05,41,=,Routine
99991,Brighton Life Saving Club,2023-02-05,10,<,Routine
99550,Dromana,2023-02-05,20,=,Routine
99240,Safety Beach,2023-02-05,10,<,Routine
99650,Elwood,2023-02-05,10,=,Routine
99994,Mt Martha Life Saving Club,2023-02-05,10,<,Routine
99660,St Kilda,2023-02-05,10,<,Routine
99992,Mornington Life Saving Club,2023-02-05,10,=,Routine
99997,South Melbourne Life Saving Club,2023-02-05,10,<,Routine
99020,Port Melbourne,2023-02-05,20,=,Routine
99580,Canadian Bay,2023-02-05,10,<,Routine
99690,Sandridge,2023-02-05,10,<,Routine
99590,Frankson Coast Guard,2023-02-05,10,<,Routine
99170,Frankston Surf Life Saving Club,2023-02-05,20,=,Routine
99700,Williamstown,2023-02-05,10,<,Routine
99160,Seaford,2023-02-05,10,<,Routine
99710,Altona,2023-02-05,10,<,Routine
99995,Carrum Surf Life Saving Club,2023-02-05,10,=,Routine
99996,Aspendale Life Saving Club,2023-02-05,20,=,Routine
99620,Mordialloc,2023-02-05,10,<,Routine
99100,Mentone,2023-02-05,10,=,Routine
99510,Eastern Beach,2023-02-06,150,=,Resample
99630,Sandringham,2023-02-07,52,=,Routine
99520,Portsea,2023-02-07,10,<,Routine
99100,Mentone,2023-02-07,74,=,Routine
99290,Sorrento,2023-02-07,10,<,Routine
99990,Beaumaris,2023-02-07,10,<,Routine
99280,Blairgowrie,2023-02-07,51,=,Routine
99999,Black Rock Life Saving Club,2023-02-07,31,=,Routine
99530,Rye,2023-02-07,52,=,Routine
99070,Half Moon Bay,2023-02-07,10,=,Routine
99730,Werribee Sth,2023-02-07,10,<,Routine
99993,Rosebud Life Saving Club,2023-02-07,10,<,Routine
99650,Elwood,2023-02-07,10,=,Routine
99550,Dromana,2023-02-07,10,=,Routine
99060,Hampton,2023-02-07,10,<,Routine
99240,Safety Beach,2023-02-07,20,=,Routine
99991,Brighton Life Saving Club,2023-02-07,10,<,Routine
99994,Mt Martha Life Saving Club,2023-02-07,10,<,Routine
99992,Mornington Life Saving Club,2023-02-07,10,<,Routine
99660,St Kilda,2023-02-07,73,=,Routine
99580,Canadian Bay,2023-02-07,10,=,Routine
99690,Sandridge,2023-02-07,63,=,Routine
99510,Eastern Beach,2023-02-07,52,=,Routine
99620,Mordialloc,2023-02-07,10,<,Routine
99997,South Melbourne Life Saving Club,2023-02-07,10,=,Routine
99020,Port Melbourne,2023-02-07,30,=,Routine
99170,Frankston Surf Life Saving Club,2023-02-07,10,=,Routine
99500,The Dell,2023-02-07,10,<,Routine
99700,Williamstown,2023-02-07,74,=,Routine
99160,Seaford,2023-02-07,10,<,Routine
99760,Portarlington Harbour (previous site),2023-02-07,10,<,Routine
99995,Carrum Surf Life Saving Club,2023-02-07,10,=,Routine
99761,Portarlington Beach (new site),2023-02-07,10,<,Routine
99710,Altona,2023-02-07,41,=,Routine
99770,St Leonards,2023-02-07,10,<,Routine
99996,Aspendale Life Saving Club,2023-02-07,10,<,Routine
99998,Santa Casa,2023-02-07,10,<,Routine
99510,Eastern Beach,2023-02-09,20,=,Resample
99620,Mordialloc,2023-02-14,10,=,Routine
99100,Mentone,2023-02-14,10,=,Routine
99990,Beaumaris,2023-02-14,10,<,Routine
99520,Portsea,2023-02-14,10,<,Routine
99999,Black Rock Life Saving Club,2023-02-14,10,<,Routine
99290,Sorrento,2023-02-14,10,<,Routine
99070,Half Moon Bay,2023-02-14,10,<,Routine
99730,Werribee Sth,2023-02-14,10,<,Routine
99280,Blairgowrie,2023-02-14,10,=,Routine
99630,Sandringham,2023-02-14,20,=,Routine
99530,Rye,2023-02-14,10,=,Routine
99060,Hampton,2023-02-14,10,<,Routine
99993,Rosebud Life Saving Club,2023-02-14,10,<,Routine
99991,Brighton Life Saving Club,2023-02-14,10,=,Routine
99550,Dromana,2023-02-14,10,<,Routine
99240,Safety Beach,2023-02-14,10,<,Routine
99650,Elwood,2023-02-14,10,=,Routine
99510,Eastern Beach,2023-02-14,10,<,Routine
99994,Mt Martha Life Saving Club,2023-02-14,10,<,Routine
99660,St Kilda,2023-02-14,20,=,Routine
99992,Mornington Life Saving Club,2023-02-14,10,<,Routine
99500,The Dell,2023-02-14,31,=,Routine
99997,South Melbourne Life Saving Club,2023-02-14,10,<,Routine
99580,Canadian Bay,2023-02-14,10,<,Routine
99020,Port Melbourne,2023-02-14,20,=,Routine
99760,Portarlington Harbour (previous site),2023-02-14,10,=,Routine
99170,Frankston Surf Life Saving Club,2023-02-14,10,<,Routine
99761,Portarlington Beach (new site),2023-02-14,10,<,Routine
99170,Frankston Surf Life Saving Club,2023-02-14,20,=,Routine
99700,Williamstown,2023-02-14,10,=,Routine
99770,St Leonards,2023-02-14,10,=,Routine
99160,Seaford,2023-02-14,10,=,Routine
99710,Altona,2023-02-14,10,=,Routine
99995,Carrum Surf Life Saving Club,2023-02-14,10,<,Routine
99998,Santa Casa,2023-02-14,10,<,Routine
99996,Aspendale Life Saving Club,2023-02-14,10,=,Routine
99690,Sandridge,2023-02-14,20,=,Routine
99520,Portsea,2023-02-21,10,<,Routine
99620,Mordialloc,2023-02-21,63,=,Routine
99290,Sorrento,2023-02-21,10,<,Routine
99100,Mentone,2023-02-21,41,=,Routine
99280,Blairgowrie,2023-02-21,10,<,Routine
99730,Werribee Sth,2023-02-21,10,<,Routine
99990,Beaumaris,2023-02-21,10,<,Routine
99530,Rye,2023-02-21,10,=,Routine
99993,Rosebud Life Saving Club,2023-02-21,10,<,Routine
99550,Dromana,2023-02-21,10,<,Routine
99510,Eastern Beach,2023-02-21,41,=,Routine
99999,Black Rock Life Saving Club,2023-02-21,10,<,Routine
99240,Safety Beach,2023-02-21,20,=,Routine
99994,Mt Martha Life Saving Club,2023-02-21,10,=,Routine
99070,Half Moon Bay,2023-02-21,10,<,Routine
99992,Mornington Life Saving Club,2023-02-21,10,<,Routine
99500,The Dell,2023-02-21,10,=,Routine
99580,Canadian Bay,2023-02-21,10,<,Routine
99761,Portarlington Beach (new site),2023-02-21,130,=,Routine
99630,Sandringham,2023-02-21,10,<,Routine
99590,Frankson Coast Guard,2023-02-21,10,<,Routine
99760,Portarlington Harbour (previous site),2023-02-21,10,<,Routine
99060,Hampton,2023-02-21,10,<,Routine
99170,Frankston Surf Life Saving Club,2023-02-21,10,<,Routine
99160,Seaford,2023-02-21,20,=,Routine
99770,St Leonards,2023-02-21,10,<,Routine
99991,Brighton Life Saving Club,2023-02-21,10,=,Routine
99995,Carrum Surf Life Saving Club,2023-02-21,10,<,Routine
99650,Elwood,2023-02-21,10,<,Routine
99996,Aspendale Life Saving Club,2023-02-21,10,<,Routine
99660,St Kilda,2023-02-21,52,=,Routine
99997,South Melbourne Life Saving Club,2023-02-21,10,<,Routine
99020,Port Melbourne,2023-02-21,10,=,Routine
99690,Sandridge,2023-02-21,10,<,Routine
99700,Williamstown,2023-02-21,10,<,Routine
99710,Altona,2023-02-21,10,<,Routine
99998,Santa Casa,2023-02-21,10,<,Routine
99520,Portsea,2023-02-28,10,=,Routine
99290,Sorrento,2023-02-28,10,<,Routine
99280,Blairgowrie,2023-02-28,10,<,Routine
99530,Rye,2023-02-28,10,<,Routine
99993,Rosebud Life Saving Club,2023-02-28,10,<,Routine
99550,Dromana,2023-02-28,20,=,Routine
99240,Safety Beach,2023-02-28,10,<,Routine
99994,Mt Martha Life Saving Club,2023-02-28,10,<,Routine
99992,Mornington Life Saving Club,2023-02-28,10,<,Routine
99580,Canadian Bay,2023-02-28,10,<,Routine
99590,Frankson Coast Guard,2023-02-28,10,=,Routine
99170,Frankston Surf Life Saving Club,2023-02-28,20,=,Routine
99160,Seaford,2023-02-28,41,=,Routine
99995,Carrum Surf Life Saving Club,2023-02-28,10,<,Routine
99996,Aspendale Life Saving Club,2023-02-28,10,<,Routine
99620,Mordialloc,2023-02-28,41,=,Routine
99100,Mentone,2023-02-28,85,=,Routine
99990,Beaumaris,2023-02-28,10,=,Routine
99999,Black Rock Life Saving Club,2023-02-28,10,<,Routine
99070,Half Moon Bay,2023-02-28,10,=,Routine
99630,Sandringham,2023-02-28,10,<,Routine
99060,Hampton,2023-02-28,10,<,Routine
99991,Brighton Life Saving Club,2023-02-28,10,<,Routine
99650,Elwood,2023-02-28,85,=,Routine
99660,St Kilda,2023-02-28,74,=,Routine
99997,South Melbourne Life Saving Club,2023-02-28,31,=,Routine
99020,Port Melbourne,2023-02-28,20,=,Routine
99690,Sandridge,2023-02-28,10,=,Routine
99700,Williamstown,2023-02-28,10,<,Routine
99710,Altona,2023-02-28,20,=,Routine
99500,The Dell,2023-02-28,20,=,Routine
99510,Eastern Beach,2023-02-28,62,=,Routine
99730,Werribee Sth,2023-02-28,10,<,Routine
99760,Portarlington Harbour (previous site),2023-02-28,10,=,Routine
99761,Portarlington Beach (new site),2023-02-28,10,<,Routine
99770,St Leonards,2023-02-28,10,<,Routine
99998,Santa Casa,2023-02-28,10,<,Routine
99520,Portsea,2023-03-07,20,=,Routine
99620,Mordialloc,2023-03-07,330,=,Routine
99290,Sorrento,2023-03-07,120,=,Routine
99730,Werribee Sth,2023-03-07,10,<,Routine
99100,Mentone,2023-03-07,580,=,Routine
99280,Blairgowrie,2023-03-07,97,=,Routine
99990,Beaumaris,2023-03-07,990,=,Routine
99530,Rye,2023-03-07,880,=,Routine
99999,Black Rock Life Saving Club,2023-03-07,20,=,Routine
99510,Eastern Beach,2023-03-07,600,=,Routine
99993,Rosebud Life Saving Club,2023-03-07,310,=,Routine
99070,Half Moon Bay,2023-03-07,490,=,Routine
99550,Dromana,2023-03-07,270,=,Routine
99630,Sandringham,2023-03-07,10,=,Routine
99240,Safety Beach,2023-03-07,170,=,Routine
99500,The Dell,2023-03-07,560,=,Routine
99060,Hampton,2023-03-07,110,=,Routine
99761,Portarlington Beach (new site),2023-03-07,590,=,Routine
99994,Mt Martha Life Saving Club,2023-03-07,30,=,Routine
99991,Brighton Life Saving Club,2023-03-07,41,=,Routine
99760,Portarlington Harbour (previous site),2023-03-07,30,=,Routine
99650,Elwood,2023-03-07,170,=,Routine
99992,Mornington Life Saving Club,2023-03-07,74,=,Routine
99770,St Leonards,2023-03-07,10,=,Routine
99580,Canadian Bay,2023-03-07,97,=,Routine
99590,Frankson Coast Guard,2023-03-07,74,=,Routine
99998,Santa Casa,2023-03-07,10,<,Routine
99660,St Kilda,2023-03-07,51,=,Routine
99997,South Melbourne Life Saving Club,2023-03-07,74,=,Routine
99170,Frankston Surf Life Saving Club,2023-03-07,190,=,Routine
99020,Port Melbourne,2023-03-07,41,=,Routine
99160,Seaford,2023-03-07,41,=,Routine
99690,Sandridge,2023-03-07,10,=,Routine
99995,Carrum Surf Life Saving Club,2023-03-07,98,=,Routine
99700,Williamstown,2023-03-07,20,=,Routine
99996,Aspendale Life Saving Club,2023-03-07,63,=,Routine
99710,Altona,2023-03-07,63,=,Routine
99620,Mordialloc,2023-03-14,240,=,Routine
99520,Portsea,2023-03-14,31,=,Routine
99100,Mentone,2023-03-14,10,<,Routine
99730,Werribee Sth,2023-03-14,10,<,Routine
99290,Sorrento,2023-03-14,10,<,Routine
99990,Beaumaris,2023-03-14,20,=,Routine
99280,Blairgowrie,2023-03-14,10,=,Routine
99530,Rye,2023-03-14,20,=,Routine
99999,Black Rock Life Saving Club,2023-03-14,10,<,Routine
99510,Eastern Beach,2023-03-14,31,=,Routine
99993,Rosebud Life Saving Club,2023-03-14,10,<,Routine
99070,Half Moon Bay,2023-03-14,10,<,Routine
99550,Dromana,2023-03-14,10,=,Routine
99630,Sandringham,2023-03-14,10,<,Routine
99240,Safety Beach,2023-03-14,10,<,Routine
99994,Mt Martha Life Saving Club,2023-03-14,10,<,Routine
99060,Hampton,2023-03-14,10,<,Routine
99500,The Dell,2023-03-14,41,=,Routine
99992,Mornington Life Saving Club,2023-03-14,10,<,Routine
99991,Brighton Life Saving Club,2023-03-14,10,<,Routine
